MAN,CRL,118
MAN,DUB,936
MAN,FAO,919
MAN,FUE,584
MAN,GDN,889
MAN,GRO,125
MAN,IBZ,858
MAN,KRK,391
MAN,LIS,64
MAN,LPA,622
MAN,MAD,56
MAN,MJV,196
MAN,PFO,714
MAN,PMI,284
MAN,REU,959
MAN,RIX,990
MAN,RYG,867
MAN,RZE,994
MAN,TFS,133
MAN,TLL,904
MAN,TPS,390
MAN,VLC,813
MAN,WMI,501
MAN,ZAD,477
MJV,BHX,668
MJV,BOH,535
MJV,DUB,653
MJV,EIN,623
MJV,EMA,371
MJV,LBA,243
MJV,LTN,109
MJV,MAN,973
MJV,PIK,636
MJV,STN,326
MLA,BGY,863
MLA,BHX,68
MLA,BLL,510
MLA,BLQ,226
MLA,BOH,769
MLA,BRI,558
MLA,BRS,728
MLA,DUB,655
MLA,EDI,71
MLA,EIN,330
MLA,GRO,993
MLA,GSE,847
MLA,KRK,214
MLA,KUN,400
MLA,LBA,438
MLA,LPL,810
MLA,LTN,642
MLA,MAD,963
MLA,MRS,606
MLA,NYO,665
MLA,PIK,780
MLA,PSA,953
MLA,RYG,727
MLA,STN,361
MLA,TPS,54
MLA,TRN,453
MLA,TSF,518
MLA,WRO,576
MMX,AGP,146
MMX,STN,762
MPL,CRL,622
MPL,HHN,875
MPL,LBA,676
MRS,AGA,748
MRS,AGP,285
MRS,BES,113
MRS,BOD,124
MRS,CAG,743
MRS,CHQ,362
MRS,CIA,428
MRS,CRL,344
MRS,CTA,969
MRS,EDI,860
MRS,EIN,254
MRS,ESU,212
MRS,FEZ,536
MRS,GSE,391
MRS,IBZ,651
MRS,LIL,56
MRS,LIS,186
MRS,MAD,516
MRS,MLA,850
MRS,NDR,918
MRS,NTE,99
MRS,OPO,392
MRS,OUD,323
MRS,PMI,521
MRS,PMO,953
MRS,RAK,234
MRS,RBA,756
MRS,STN,75
MRS,SVQ,577
MRS,TNG,157
MRS,TUF,114
MRS,VLC,824
MRS,WMI,764
MRS,ZAD,896
MST,ALC,727
MST,BRI,208
MST,FAO,950
MST,GRO,800
MST,OPO,877
MST,PMI,313
MST,TFS,888
MST,TPS,53
NCE,DUB,122
NCE,SNN,473
NCL,DUB,653
NCL,GRO,280
NDR,BCN,563
NDR,BVA,747
NDR,CRL,898
NDR,HHN,128
NDR,MRS,152
NOC,ACE,672
NOC,AGP,646
NOC,ALC,96
NOC,BRS,478
NOC,EIN,245
NOC,EMA,851
NOC,FAO,521
NOC,KUN,386
NOC,LPL,532
NOC,LTN,522
NOC,STN,941
NOC,TFS,312
NRN,ACE,396
NRN,AGP,534
NRN,AHO,586
NRN,ALC,872
NRN,AOI,322
NRN,BGY,341
NRN,BLQ,492
NRN,BRI,903
NRN,BZR,209
NRN,CAG,470
NRN,CFU,378
NRN,CHQ,268
NRN,CIA,250
NRN,EDI,436
NRN,FAO,69
NRN,FEZ,201
NRN,FUE,699
NRN,GRO,691
NRN,IBZ,672
NRN,LEI,636
NRN,LPA,688
NRN,LPP,566
NRN,OPO,87
NRN,OUD,778
NRN,PMI,958
NRN,PMO,466
NRN,PSA,269
NRN,PSR,428
NRN,RAK,566
NRN,RIX,947
NRN,SDR,365
NRN,SKG,709
NRN,STN,498
NRN,SUF,898
NRN,TFS,167
NRN,TSF,673
NRN,VLC,453
NRN,ZAD,536
NTE,DUB,263
NTE,FEZ,62
NTE,MRS,33
NUE,AGP,636
NUE,ALC,174
NUE,STN,189
NYO,AGP,76
NYO,AHO,769
NYO,ALC,439
NYO,BCN,144
NYO,BGY,621
NYO,BIQ,524
NYO,BRE,560
NYO,BVA,267
NYO,BZR,921
NYO,CHQ,711
NYO,CIA,347
NYO,CRL,202
NYO,KRK,463
NYO,MLA,793
NYO,PFO,113
NYO,PMI,825
NYO,PSA,435
NYO,RHO,435
NYO,RJK,380
NYO,SKG,998
NYO,STN,509
NYO,TSF,496
NYO,WMI,731
NYO,ZAD,293
OPO,BCN,457
OPO,BGY,660
OPO,BLQ,637
OPO,BOD,523
OPO,BRE,204
OPO,BRU,724
OPO,BVA,104
OPO,CCF,253
OPO,CFE,339
OPO,CIA,941
OPO,CRL,65
OPO,DLE,778
OPO,DTM,382
OPO,DUB,561
OPO,EBU,204
OPO,EIN,109
OPO,FAO,61
OPO,FKB,609
OPO,FMM,522
OPO,HHN,251
OPO,LIL,456
OPO,LIS,36
OPO,LPA,969
OPO,LPL,578
OPO,LRH,842
OPO,MAD,886
OPO,MRS,216
OPO,MST,737
OPO,NRN,865
OPO,PMI,505
OPO,STN,121
OPO,SXB,887
OPO,TFS,811
OPO,TUF,300
OPO,VLC,827
OPO,XCR,981
ORK,ACE,555
ORK,AGP,266
ORK,EMA,398
ORK,FAO,816
ORK,FUE,889
ORK,GDN,693
ORK,LGW,778
ORK,LPA,983
ORK,LPL,839
ORK,PMI,569
ORK,STN,404
ORK,TFS,552
ORK,VNO,77
ORK,WRO,358
OSI,STN,997
OSR,STN,130
OTP,DUB,668
OTP,STN,666
OUD,BVA,424
OUD,CRL,875
OUD,MRS,803
OUD,NRN,70
PDV,HHN,528
PDV,STN,983
PEG,CAG,116
PEG,CRL,441
PEG,STN,109
PEG,TPS,64
PFO,ATH,831
PFO,CHQ,340
PFO,CRL,143
PFO,GPA,787
PFO,KRK,146
PFO,KUN,560
PFO,MAN,648
PFO,NYO,860
PFO,SKG,373
PFO,STN,311
PGF,CRL,404
PGF,STN,853
PIK,ACE,226
PIK,AGP,197
PIK,ALC,558
PIK,BCN,653
PIK,CCF,577
PIK,CFU,825
PIK,CIA,707
PIK,DUB,904
PIK,FAO,451
PIK,FUE,156
PIK,IBZ,216
PIK,LDY,38
PIK,LPA,146
PIK,MJV,645
PIK,MLA,920
PIK,PMI,903
PIK,REU,438
PIK,RIX,358
PIK,TFS,159
PIK,WMI,679
PIK,WRO,483
PIS,SNN,805
PIS,STN,367
PMF,AHO,142
PMF,CAG,97
PMF,STN,282
PMF,TPS,78
PMI,AAR,797
PMI,AGP,97
PMI,BCN,143
PMI,BGY,473
PMI,BHX,730
PMI,BLL,294
PMI,BLQ,182
PMI,BOH,751
PMI,BRE,63
PMI,BRS,834
PMI,BRU,844
PMI,BTS,557
PMI,BVA,868
PMI,CGN,153
PMI,CIA,323
PMI,CRL,218
PMI,DTM,342
PMI,DUB,59
PMI,EDI,695
PMI,EIN,219
PMI,EMA,137
PMI,FKB,756
PMI,FMM,370
PMI,GRO,143
PMI,GRQ,700
PMI,GSE,711
PMI,HHN,823
PMI,KUN,259
PMI,LBA,105
PMI,LBC,845
PMI,LPL,625
PMI,MAD,43
PMI,MAN,311
PMI,MRS,571
PMI,MST,355
PMI,NRN,326
PMI,NYO,771
PMI,OPO,435
PMI,ORK,896
PMI,PIK,834
PMI,REU,72
PMI,RYG,702
PMI,SCQ,137
PMI,SDR,130
PMI,SNN,491
PMI,STN,547
PMI,SVQ,44
PMI,VLC,106
PMI,WMI,343
PMO,BGY,61
PMO,BLQ,101
PMO,FCO,132
PMO,MAD,835
PMO,MRS,642
PMO,NRN,243
PMO,PSA,50
PMO,STN,704
PMO,SVQ,278
PMO,TSF,54
POZ,BRS,565
POZ,CIA,187
POZ,DUB,628
POZ,EDI,470
POZ,GRO,289
POZ,LPL,929
POZ,RYG,483
POZ,STN,208
PRG,DUB,288
PRG,STN,113
PSA,AHO,108
PSA,BDS,116
PSA,BLL,810
PSA,BOH,338
PSA,BRI,58
PSA,BUD,787
PSA,BVA,600
PSA,CAG,114
PSA,CIY,133
PSA,CRL,294
PSA,DUB,547
PSA,EDI,769
PSA,EIN,899
PSA,EMA,783
PSA,FEZ,738
PSA,FUE,504
PSA,GDN,311
PSA,GRO,598
PSA,GSE,688
PSA,HAU,265
PSA,HHN,62
PSA,IBZ,515
PSA,KRK,213
PSA,LBA,548
PSA,LBC,771
PSA,LIS,61
PSA,LPA,835
PSA,LPL,897
PSA,MAD,382
PSA,MLA,783
PSA,NRN,249
PSA,NYO,387
PSA,PMO,53
PSA,RAK,918
PSA,SKG,298
PSA,STN,813
PSA,SUF,76
PSA,SVQ,607
PSA,TFS,921
PSA,TPS,139
PSA,TRF,372
PSA,VLC,435
PSA,WMI,425
PSR,BGY,83
PSR,BVA,223
PSR,CAG,43
PSR,CRL,101
PSR,GRO,227
PSR,HHN,425
PSR,NRN,254
PSR,STN,678
PUY,BVA,492
PUY,CRL,663
PUY,HHN,259
PUY,RYG,176
PUY,STN,791
RAK,BGY,607
RAK,BVA,545
RAK,CIA,653
RAK,CRL,338
RAK,DLE,651
RAK,DUB,193
RAK,EIN,197
RAK,GRO,244
RAK,HHN,582
RAK,LTN,97
RAK,MAD,404
RAK,MRS,976
RAK,NRN,809
RAK,PSA,627
RAK,STN,292
RAK,SVQ,166
RAK,TUF,117
RAK,XCR,358
RBA,BVA,825
RBA,CRL,960
RBA,GRO,741
RBA,MAD,845
RBA,MRS,697
RBA,STN,163
RDZ,CRL,525
RDZ,DUB,110
RDZ,STN,574
REU,BHX,188
REU,BRS,780
REU,CRL,936
REU,DUB,914
REU,EIN,619
REU,EMA,523
REU,HHN,452
REU,LPL,520
REU,LTN,128
REU,MAN,140
REU,PIK,219
REU,PMI,119
REU,STN,129
RHO,ATH,106
RHO,BGY,416
RHO,BOH,179
RHO,CRL,893
RHO,EMA,54
RHO,KUN,982
RHO,LPL,772
RHO,NYO,159
RHO,RYG,118
RHO,STN,266
RIX,BGY,184
RIX,BRE,766
RIX,DUB,611
RIX,EMA,163
RIX,HHN,955
RIX,MAN,599
RIX,NRN,728
RIX,PIK,696
RIX,RYG,468
RIX,STN,697
RJK,NYO,207
RYG,AGP,715
RYG,ALC,673
RYG,BCN,53
RYG,BGY,646
RYG,BLQ,691
RYG,BVA,653
RYG,BZR,293
RYG,CFU,240
RYG,CHQ,263
RYG,CIA,718
RYG,CRL,434
RYG,DUB,831
RYG,EDI,919
RYG,GDN,420
RYG,KGS,932
RYG,KRK,715
RYG,KUN,865
RYG,MAD,299
RYG,MAN,182
RYG,MLA,132
RYG,PMI,855
RYG,POZ,313
RYG,PUY,216
RYG,RHO,405
RYG,RIX,365
RYG,RZE,777
RYG,SKG,491
RYG,STN,76
RYG,SXF,716
RYG,TLL,830
RYG,TSF,712
RYG,VNO,382
RYG,WMI,435
RYG,WRO,387
RYG,ZAD,840
RZE,BRS,885
RZE,DUB,887
RZE,EMA,809
RZE,LTN,304
RZE,MAN,934
RZE,RYG,244
RZE,STN,244
SCQ,ACE,56
SCQ,AGP,65
SCQ,ALC,101
SCQ,BCN,77
SCQ,BGY,338
SCQ,HHN,787
SCQ,LPA,49
SCQ,MAD,134
SCQ,PMI,104
SCQ,STN,968
SCQ,SVQ,35
SCQ,TFS,75
SCQ,VLC,59
SDR,ACE,111
SDR,AGP,49
SDR,BCN,99
SDR,BGY,242
SDR,CIA,973
SDR,CRL,154
SDR,DUB,600
SDR,EDI,126
SDR,HHN,429
SDR,LPA,34
SDR,NRN,664
SDR,PMI,83
SDR,STN,619
SDR,SVQ,37
SDR,TFS,64
SDR,VLC,65
SFT,GRO,246
SFT,STN,155
SKG,ATH,106
SKG,BGY,259
SKG,BRE,496
SKG,CHQ,55
SKG,CIA,69
SKG,CRL,391
SKG,FKB,147
SKG,GRO,649
SKG,HHN,515
SKG,NRN,191
SKG,NYO,163
SKG,PFO,562
SKG,PSA,140
SKG,RYG,315
SKG,STN,99
SKG,WMI,762
SNN,ACE,147
SNN,AGP,122
SNN,ALC,321
SNN,BVA,498
SNN,FAO,753
SNN,FMM,129
SNN,FUE,259
SNN,KRK,729
SNN,LGW,968
SNN,LPL,204
SNN,NCE,326
SNN,PIS,793
SNN,PMI,384
SNN,STN,991
SNN,SXF,86
SNN,TFS,174
SNN,WMI,87
SNN,WRO,586
STN,AAR,512
STN,ACE,886
STN,AGP,813
STN,AHO,700
STN,ALC,331
STN,AOI,971
STN,ATH,69
STN,BCN,433
STN,BDS,106
STN,BGY,682
STN,BIQ,186
STN,BLL,550
STN,BLQ,602
STN,BOD,156
STN,BRE,920
STN,BRI,798
STN,BRQ,405
STN,BSL,661
STN,BTS,515
STN,BUD,93
STN,BVE,76
STN,BZG,687
STN,CCF,402
STN,CFU,509
STN,CHQ,874
STN,CIA,96
STN,CIY,398
STN,DNR,608
STN,DTM,915
STN,DUB,86
STN,EFL,64
STN,EGC,90
STN,EIN,918
STN,FAO,293
STN,FEZ,989
STN,FKB,498
STN,FMM,838
STN,FUE,976
STN,GDN,936
STN,GOA,233
STN,GRO,99
STN,GSE,116
STN,HAU,266
STN,HHN,344
STN,IBZ,235
STN,KGS,224
STN,KIR,72
STN,KRK,89
STN,KTW,968
STN,KUN,365
STN,LDE,238
STN,LDY,69
STN,LEI,702
STN,LEJ,242
STN,LIG,224
STN,LIS,197
STN,LNZ,319
STN,LPA,164
STN,LRH,134
STN,MAD,724
STN,MJV,884
STN,MLA,337
STN,MMX,691
STN,MRS,328
STN,NOC,336
STN,NRN,717
STN,NUE,333
STN,NYO,659
STN,OPO,640
STN,ORK,633
STN,OSI,662
STN,OSR,147
STN,OTP,516
STN,PDV,346
STN,PEG,835
STN,PFO,722
STN,PGF,857
STN,PIS,608
STN,PMF,902
STN,PMI,259
STN,PMO,763
STN,POZ,772
STN,PRG,663
STN,PSA,413
STN,PSR,906
STN,PUY,658
STN,RAK,226
STN,RBA,534
STN,RDZ,743
STN,REU,618
STN,RHO,940
STN,RIX,217
STN,RYG,271
STN,RZE,437
STN,SCQ,81
STN,SDR,885
STN,SFT,125
STN,SKG,978
STN,SNN,147
STN,SUF,252
STN,SVQ,378
STN,SXB,340
STN,SXF,608
STN,SZG,167
STN,SZZ,572
STN,TFS,527
STN,TGD,774
STN,TLL,433
STN,TLN,226
STN,TMP,87
STN,TRF,994
STN,TRN,772
STN,TRS,797
STN,TSF,998
STN,TUF,571
STN,VLC,231
STN,VNO,270
STN,VST,754
STN,WMI,775
STN,WRO,107
STN,XRY,686
STN,ZAD,413
STN,ZAZ,761
SUF,BGY,83
SUF,BLQ,143
SUF,CRL,668
SUF,FCO,76
SUF,HHN,720
SUF,NRN,50
SUF,PSA,134
SUF,STN,358
SUF,TSF,90
SVQ,ACE,111
SVQ,BCN,81
SVQ,BGY,302
SVQ,BLQ,871
SVQ,BOD,473
SVQ,BRI,432
SVQ,BVA,196
SVQ,CIA,275
SVQ,CRL,680
SVQ,DUB,839
SVQ,EIN,424
SVQ,LGW,847
SVQ,LPA,41
SVQ,MRS,255
SVQ,PMI,112
SVQ,PMO,847
SVQ,PSA,348
SVQ,RAK,712
SVQ,SCQ,64
SVQ,SDR,44
SVQ,STN,92
SVQ,TFS,38
SXB,OPO,75
SXB,STN,596
SXF,BGY,913
SXF,DUB,155
SXF,EMA,51
SXF,RYG,578
SXF,SNN,509
SXF,STN,592
SZG,STN,951
SZZ,DUB,247
SZZ,LPL,777
SZZ,STN,613
TFN,BCN,125
TFN,MAD,138
TFS,BCN,74
TFS,BGY,151
TFS,BHX,828
TFS,BLL,551
TFS,BLQ,215
TFS,BOH,92
TFS,BRE,604
TFS,BRS,665
TFS,BVA,776
TFS,CGN,283
TFS,CRL,738
TFS,DUB,102
TFS,EDI,576
TFS,EMA,152
TFS,FKB,63
TFS,FMM,309
TFS,HHN,142
TFS,LBA,807
TFS,LPL,396
TFS,LTN,80
TFS,MAD,31
TFS,MAN,497
TFS,MST,822
TFS,NOC,839
TFS,NRN,367
TFS,OPO,623
TFS,ORK,345
TFS,PIK,431
TFS,PSA,377
TFS,SCQ,101
TFS,SDR,110
TFS,SNN,469
TFS,STN,684
TFS,SVQ,97
TFS,VLC,79
TGD,CRL,968
TGD,STN,127
TLL,BGY,471
TLL,BRE,333
TLL,GRO,204
TLL,MAN,599
TLL,RYG,598
TLL,STN,350
TLN,STN,720
TMP,AGP,746
TMP,ALC,961
TMP,BGY,827
TMP,BRE,660
TMP,BUD,637
TMP,GRO,220
TMP,HHN,655
TMP,STN,116
TNG,BVA,975
TNG,CRL,543
TNG,MAD,969
TNG,MRS,191
TPS,AOI,119
TPS,BGY,127
TPS,BLQ,73
TPS,BTS,833
TPS,BVA,388
TPS,CAG,119
TPS,CIA,62
TPS,CRL,353
TPS,CUF,71
TPS,EIN,932
TPS,FKB,991
TPS,FMM,750
TPS,GOA,113
TPS,GRO,773
TPS,HHN,919
TPS,KRK,256
TPS,KUN,684
TPS,MAN,524
TPS,MLA,746
TPS,MST,902
TPS,PEG,63
TPS,PMF,95
TPS,PSA,47
TPS,TRN,88
TPS,TRS,55
TPS,TSF,142
TPS,WMI,881
TRF,AGP,261
TRF,AHO,947
TRF,ALC,920
TRF,LPL,742
TRF,PSA,90
TRF,STN,396
TRN,BCN,717
TRN,BDS,48
TRN,BRI,146
TRN,CRL,857
TRN,CTA,108
TRN,MLA,787
TRN,STN,634
TRN,TPS,118
TRS,AHO,103
TRS,BRI,128
TRS,BVA,358
TRS,CRL,372
TRS,STN,444
TRS,TPS,133
TRS,VLC,529
TSF,AGP,635
TSF,AHO,136
TSF,BCN,249
TSF,BDS,88
TSF,BLL,826
TSF,BRE,547
TSF,BRI,46
TSF,BRS,828
TSF,BRU,233
TSF,BUD,682
TSF,BVA,525
TSF,CAG,40
TSF,CHQ,537
TSF,CRL,782
TSF,CTA,132
TSF,DUB,975
TSF,EIN,995
TSF,EMA,346
TSF,HHN,190
TSF,LBA,58
TSF,MLA,320
TSF,NRN,525
TSF,NYO,410
TSF,PMO,98
TSF,RYG,629
TSF,STN,649
TSF,SUF,119
TSF,TPS,98
TSF,VLC,207
TUF,DUB,623
TUF,MRS,79
TUF,OPO,582
TUF,RAK,778
TUF,STN,914
VLC,BGY,516
VLC,BLQ,729
VLC,BRI,323
VLC,BRS,380
VLC,BRU,289
VLC,BVA,310
VLC,CIA,213
VLC,CRL,432
VLC,DUB,79
VLC,EMA,735
VLC,HHN,606
VLC,IBZ,108
VLC,LPA,36
VLC,MAH,41
VLC,MAN,717
VLC,MRS,823
VLC,NRN,357
VLC,OPO,843
VLC,PMI,133
VLC,PSA,865
VLC,SCQ,119
VLC,SDR,50
VLC,STN,223
VLC,TFS,112
VLC,TRS,692
VLC,TSF,102
VLL,BCN,50
VNO,BCN,316
VNO,BGY,517
VNO,BRE,878
VNO,BVA,262
VNO,CHQ,247
VNO,CIA,616
VNO,CRL,408
VNO,DUB,883
VNO,LPL,292
VNO,ORK,286
VNO,RYG,206
VNO,STN,710
VOL,CRL,466
VOL,HHN,492
VST,AGP,584
VST,ALC,326
VST,STN,283
VXO,ALC,868
WMI,ALC,733
WMI,BCN,827
WMI,BGY,699
WMI,BLQ,174
WMI,BRS,117
WMI,BVA,566
WMI,CHQ,231
WMI,CIA,443
WMI,CRL,865
WMI,DUB,312
WMI,EIN,524
WMI,EMA,985
WMI,GDN,86
WMI,LPL,458
WMI,MAN,830
WMI,MRS,937
WMI,NYO,690
WMI,PIK,803
WMI,PMI,489
WMI,PSA,288
WMI,RYG,893
WMI,SKG,839
WMI,SNN,673
WMI,STN,826
WMI,TPS,511
WMI,WRO,75
WRO,AGP,553
WRO,ALC,895
WRO,BGY,628
WRO,BLQ,411
WRO,BRS,313
WRO,CHQ,243
WRO,CIA,104
WRO,DUB,394
WRO,EMA,182
WRO,GRO,51
WRO,LPL,888
WRO,MLA,923
WRO,ORK,207
WRO,PIK,874
WRO,RYG,469
WRO,SNN,318
WRO,STN,246
WRO,WMI,92
XCR,OPO,636
XCR,RAK,440
XRY,BCN,123
XRY,HHN,983
XRY,STN,433
ZAD,BLL,614
ZAD,BVA,212
ZAD,CRL,788
ZAD,DUB,388
ZAD,FKB,363
ZAD,GSE,378
ZAD,HAU,939
ZAD,HHN,585
ZAD,MAN,213
ZAD,MRS,626
ZAD,NRN,277
ZAD,NYO,679
ZAD,RYG,741
ZAD,STN,267
ZAZ,ACE,145
ZAZ,BGY,898
ZAZ,BVA,98
ZAZ,CRL,370
ZAZ,STN,433
ZTH,CRL,773
CDG,DJE,603
CDG,MIR,672
CDG,SFA,423
CDG,TUN,264
DJE,CDG,449
DJE,TIP,933
MIR,CDG,154
MIR,TIP,535
SFA,CDG,358
SFA,TIP,870
TIP,DJE,553
TIP,MIR,786
TIP,SFA,448
TIP,TUN,342
TUN,CDG,341
TUN,TIP,51
YUL,TUN,869
DUS,LED,267
KZN,LED,135
LED,DUS,957
LED,HAM,422
LED,KZN,43
CTS,ITM,116
CTS,SDJ,56
FKS,ITM,108
FUK,ITM,54
FUK,KMI,122
FUK,KMQ,42
FUK,NGO,71
FUK,SDJ,76
HIJ,NRT,106
HIJ,SDJ,53
ITM,CTS,106
ITM,FKS,73
ITM,FUK,67
ITM,OIT,87
ITM,SDJ,132
KMI,FUK,101
KMQ,FUK,36
KMQ,NRT,135
KMQ,SDJ,41
NGO,FUK,134
NGO,OIT,94
NGO,SDJ,129
NRT,HIJ,89
NRT,KMQ,39
OIT,ITM,138
OIT,NGO,97
SDJ,CTS,35
SDJ,FUK,119
SDJ,HIJ,126
SDJ,ITM,119
SDJ,KMQ,82
SDJ,NGO,91
AOR,SZB,82
BTH,SZB,614
BTJ,PEN,604
HKT,PEN,208
IPH,SIN,940
JHB,KBR,46
JHB,SZB,98
KBR,JHB,147
KBR,PEN,142
KBR,SZB,58
KTE,SZB,81
KUA,PEN,117
KUA,SIN,183
LGK,PEN,68
LGK,SZB,108
PEN,BTJ,526
PEN,HKT,250
PEN,KBR,83
PEN,KUA,85
PEN,LGK,45
PEN,SZB,126
PEN,USM,932
PKU,SZB,613
SIN,IPH,678
SIN,KUA,305
SIN,SZB,642
SZB,AOR,46
SZB,BTH,972
SZB,JHB,142
SZB,KBR,115
SZB,KTE,68
SZB,LGK,84
SZB,PEN,47
SZB,PKU,477
SZB,SIN,602
SZB,TGG,126
SZB,USM,475
TGG,SZB,143
USM,PEN,95
USM,SZB,297
ADD,DXB,489
AHB,DXB,261
AMD,DWC,240
AMM,DWC,100
AMM,DXB,567
ASB,DXB,734
BAH,DWC,886
BAH,DXB,415
BEG,DXB,991
BEY,DWC,726
BGW,DXB,826
BSR,DXB,100
CGP,DWC,970
CMB,DWC,401
DAC,DXB,929
DMM,DWC,283
DMM,DXB,879
DOK,DWC,245
DWC,AMD,653
DWC,AMM,589
DWC,BAH,930
DWC,BEY,53
DWC,CGP,480
DWC,CMB,408
DWC,DMM,616
DWC,DOK,469
DWC,IEV,765
DWC,JED,279
DWC,KBL,968
DWC,KIV,957
DWC,KRT,739
DWC,KTM,881
DWC,KUF,873
DWC,KWI,364
DWC,KZN,590
DWC,MCT,620
DWC,MLE,623
DWC,ODS,639
DWC,RUH,152
DWC,SVX,224
DWC,UFA,888
DXB,ADD,64
DXB,AHB,60
DXB,AMM,403
DXB,ASB,297
DXB,BAH,268
DXB,BEG,62
DXB,BGW,327
DXB,BSR,379
DXB,DAC,178
DXB,DMM,327
DXB,DYU,836
DXB,EBL,800
DXB,ELQ,645
DXB,EVN,341
DXB,FRU,860
DXB,GYD,950
DXB,HAS,462
DXB,HBE,642
DXB,HRK,795
DXB,ISU,401
DXB,JED,392
DXB,JIB,572
DXB,JUB,102
DXB,KBL,718
DXB,KHI,892
DXB,KRR,656
DXB,KRT,849
DXB,KTM,684
DXB,KWI,765
DXB,LKO,466
DXB,MCT,983
DXB,MED,609
DXB,MRV,989
DXB,MUX,318
DXB,NJF,917
DXB,OTP,425
DXB,PZU,946
DXB,ROV,264
DXB,SAH,632
DXB,SAW,459
DXB,SKP,915
DXB,SKT,668
DXB,SLL,569
DXB,TBS,513
DXB,TIF,955
DXB,TUU,178
DXB,VOG,592
DXB,YNB,341
DYU,DXB,503
EBL,DXB,952
ELQ,DXB,180
EVN,DXB,85
FRU,DXB,887
GYD,DXB,516
HAS,DXB,643
HBE,DXB,893
HRK,DXB,892
IEV,DWC,566
ISU,DXB,314
JED,DWC,781
JED,DXB,195
JIB,DXB,61
JUB,DXB,105
KBL,DWC,764
KBL,DXB,447
KHI,DXB,574
KIV,DWC,327
KRR,DXB,230
KRT,DWC,278
KRT,DXB,524
KTM,DWC,546
KTM,DXB,759
KUF,DWC,795
KWI,DWC,1000
KWI,DXB,531
KZN,DWC,741
LKO,DXB,771
MCT,DWC,306
MCT,DXB,833
MED,DXB,689
MLE,DWC,792
MRV,DXB,946
MUX,DXB,854
NJF,DXB,231
ODS,DWC,942
OTP,DXB,398
PZU,KRT,87
ROV,DXB,646
RUH,DWC,311
SAH,DXB,262
SAW,DXB,910
SKP,DXB,509
SKT,DXB,762
SLL,DXB,901
SVX,DWC,92
TBS,DXB,815
TIF,DXB,980
TUU,DXB,238
UFA,DWC,521
VOG,DXB,546
YNB,DXB,392
AEP,GRU,495
AJU,GIG,96
AJU,GRU,105
AJU,SSA,48
ASU,GRU,960
AUA,CCS,598
BEL,BSB,50
BEL,FOR,105
BEL,GIG,83
BEL,GRU,45
BEL,MAB,100
BEL,MAO,113
BEL,MCP,69
BEL,SLZ,109
BEL,STM,104
BGI,GRU,73
BPS,CNF,103
BPS,GRU,123
BPS,SSA,51
BSB,BEL,70
BSB,CGB,73
BSB,CGH,112
BSB,CGR,83
BSB,CNF,53
BSB,CWB,43
BSB,FOR,129
BSB,GIG,65
BSB,GRU,124
BSB,GYN,110
BSB,IMP,38
BSB,JPA,67
BSB,MAB,64
BSB,MAO,79
BSB,MCZ,48
BSB,NAT,132
BSB,PMW,96
BSB,POA,60
BSB,PVH,107
BSB,RBR,35
BSB,REC,62
BSB,SDU,150
BSB,SLZ,145
BSB,SSA,105
BSB,THE,144
BSB,VCP,134
BVB,MAO,104
CCS,AUA,338
CCS,GRU,961
CCS,PUJ,331
CGB,BSB,90
CGB,CGH,115
CGB,CGR,44
CGB,GIG,58
CGB,GRU,114
CGB,PVH,55
CGH,BSB,38
CGH,CGB,135
CGH,CGR,105
CGH,CLV,135
CGH,CNF,51
CGH,CWB,64
CGH,CXJ,65
CGH,FLN,36
CGH,GIG,37
CGH,GYN,53
CGH,JOI,41
CGH,JTC,142
CGH,LDB,34
CGH,MGF,147
CGH,NVT,57
CGH,POA,107
CGH,PPB,106
CGH,SDU,125
CGH,SSA,43
CGH,UDI,96
CGH,VIX,113
CGR,BSB,36
CGR,CGB,69
CGR,CGH,116
CGR,GIG,136
CGR,GRU,113
CGR,MGF,142
CLV,CGH,53
CNF,BPS,100
CNF,BSB,51
CNF,CGH,55
CNF,GIG,115
CNF,GRU,87
CNF,GYN,64
CNF,IOS,80
CNF,MOC,101
CNF,REC,101
CNF,SDU,105
CNF,SSA,59
CNF,UDI,71
CNF,VCP,150
CNF,VIX,126
COR,GRU,200
CPV,SSA,136
CWB,BSB,68
CWB,CGH,70
CWB,EZE,115
CWB,GIG,128
CWB,GRU,51
CWB,IGU,141
CWB,LDB,88
CWB,MGF,140
CWB,POA,32
CWB,VCP,119
CXJ,CGH,142
CZS,RBR,117
DTW,GRU,285
EZE,CWB,719
EZE,FLN,743
EZE,FOR,542
EZE,GIG,289
EZE,GRU,428
EZE,POA,430
FEN,REC,145
FLN,CGH,57
FLN,EZE,919
FLN,GIG,137
FLN,GRU,142
FLN,POA,144
FLN,XAP,70
FOR,BEL,148
FOR,BSB,65
FOR,EZE,118
FOR,GIG,97
FOR,GRU,81
FOR,NAT,38
FOR,REC,132
FOR,SLZ,98
FOR,SSA,76
FOR,THE,50
GIG,AJU,41
GIG,BEL,53
GIG,BSB,140
GIG,CGB,69
GIG,CGH,137
GIG,CGR,97
GIG,CNF,45
GIG,CWB,88
GIG,EZE,604
GIG,FLN,82
GIG,FOR,64
GIG,GRU,46
GIG,GYN,79
GIG,IGU,121
GIG,JPA,131
GIG,MAO,87
GIG,MCZ,129
GIG,NAT,73
GIG,NVT,136
GIG,POA,108
GIG,REC,79
GIG,SDQ,485
GIG,SLZ,76
